Valores Confirmados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA;;;;;;;;;;;;;;;;;;;;;;;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;;;;;;;;;;;;;;;;;;;;;;
13-09-1998;6907,86;82208352085,00;7291,06;2147462121659,00;7958,34;76762408076,00;6895,39;2681631808895,00;12813,94;218945255917,00;7127,81;335941918667,00;7310,18;1172562723806,00;6613,43;3014367758647,00;6598,21;1607536808709,00;7183,46;1518925530221,00;;;;;;;;;;;;;;;;;;;;;;;;
14-09-1998;6858,70;81612144296,00;7213,78;2124620765439,00;7894,46;76138123182,00;6833,65;2657252475925,00;12691,55;216796998348,00;7073,41;333340276854,00;7245,95;1162185463161,00;6573,08;2994749319961,00;6553,13;1596329833005,00;7118,40;1505370468002,00;;;;;;;;;;;;;;;;;;;;;;;;
15-09-1998;6820,28;81154612654,00;7158,69;2108189044676,00;7862,61;75794884486,00;6787,15;2638824992164,00;12623,00;215549387108,00;7040,04;331773369619,00;7205,49;1155302567351,00;6542,66;2980947263558,00;6519,01;1587863047819,00;7074,79;1496111788021,00;;;;;;;;;;;;;;;;;;;;;;;;
16-09-1998;6746,26;80270562293,00;7066,05;2080577704602,00;7794,57;75136361871,00;6736,91;2619052490339,00;12516,28;213735760542,00;6981,05;328969930545,00;7141,87;1144909054287,00;6497,14;2960447981590,00;6467,01;1578009529436,00;7006,57;1481628646654,00;;;;;;;;;;;;;;;;;;;;;;;;
17-09-1998;6774,98;80612284316,00;7122,33;2098679572365,00;7802,62;75336703809,00;6777,42;2636762642476,00;12526,70;214377551823,00;6993,83;329569793530,00;7175,21;1151566504346,00;6508,09;2968593592662,00;6489,34;1583658767906,00;7038,81;1489474749177,00;;;;;;;;;;;;;;;;;;;;;;;;
18-09-1998;6774,98;80612284316,00;7122,33;2098679572365,00;7802,62;75336703809,00;6777,42;2636762642476,00;12526,70;214377551823,00;6993,83;329569793530,00;7175,21;1151566504346,00;6508,09;2968593592662,00;6489,34;1583658767906,00;7038,81;1489474749177,00;;;;;;;;;;;;;;;;;;;;;;;;
19-09-1998;6774,98;80612284316,00;7122,33;2098679572365,00;7802,62;75336703809,00;6777,42;2636762642476,00;12526,70;214377551823,00;6993,83;329569793530,00;7175,21;1151566504346,00;6508,09;2968593592662,00;6489,34;1583658767906,00;7038,81;1489474749177,00;;;;;;;;;;;;;;;;;;;;;;;;
20-09-1998;6774,98;80612284316,00;7122,33;2098679572365,00;7802,62;75336703809,00;6777,42;2636762642476,00;12526,70;214377551823,00;6993,83;329569793530,00;7175,21;1151566504346,00;6508,09;2968593592662,00;6489,34;1583658767906,00;7038,81;1489474749177,00;;;;;;;;;;;;;;;;;;;;;;;;
21-09-1998;6799,66;81040896451,00;7163,60;2110618639411,00;7823,13;75535460600,00;6810,51;2649496580289,00;12559,29;214899703498,00;7030,49;331817914180,00;7199,91;1155547403951,00;6544,40;2987036842767,00;6521,23;1593291939343,00;7064,43;1494645484750,00;;;;;;;;;;;;;;;;;;;;;;;;
22-09-1998;6796,67;81776270409,00;7159,92;2109533300853,00;7826,14;75564507685,00;6806,24;2651300022642,00;12551,20;214740229056,00;7030,46;331776216069,00;7193,71;1158774432265,00;6545,95;2989410819707,00;6517,54;1592970988678,00;7060,33;1494252803111,00;;;;;;;;;;;;;;;;;;;;;;;;
23-09-1998;6787,59;81684290050,00;7167,23;2112456435617,00;7847,67;75754006087,00;6818,27;2660879443602,00;12565,00;215096095296,00;7039,08;332173035115,00;7187,48;1157627684379,00;6546,61;3008621293323,00;6522,71;1594608903214,00;7060,13;1494591469815,00;;;;;;;;;;;;;;;;;;;;;;;;
24-09-1998;6813,40;82000899540,00;7205,09;2124808189836,00;7867,91;76198751038,00;6844,75;2672058887734,00;12604,66;215979765882,00;7065,45;333669004177,00;7210,56;1164792193456,00;6561,29;3012551189402,00;6540,48;1599842167717,00;7091,36;1501209727524,00;;;;;;;;;;;;;;;;;;;;;;;;
25-09-1998;6807,41;81925700939,00;7189,33;2122473049111,00;7873,36;76357215440,00;6826,08;2671565591260,00;12621,42;216314611182,00;7065,38;334078110901,00;7197,55;1162599966669,00;6562,01;3012919953806,00;6530,48;1597753291249,00;7075,47;1499208683352,00;;;;;;;;;;;;;;;;;;;;;;;;
26-09-1998;6807,41;81925700939,00;7189,33;2122473049111,00;7873,36;76357215440,00;6826,08;2671565591260,00;12621,42;216314611182,00;7065,38;334078110901,00;7197,55;1162599966669,00;6562,01;3012919953806,00;6530,48;1597753291249,00;7075,47;1499208683352,00;;;;;;;;;;;;;;;;;;;;;;;;
27-09-1998;6807,41;81925700939,00;7189,33;2122473049111,00;7873,36;76357215440,00;6826,08;2671565591260,00;12621,42;216314611182,00;7065,38;334078110901,00;7197,55;1162599966669,00;6562,01;3012919953806,00;6530,48;1597753291249,00;7075,47;1499208683352,00;;;;;;;;;;;;;;;;;;;;;;;;
28-09-1998;6876,79;82631645304,00;7288,13;2156840195973,00;8008,62;77057807899,00;6910,54;2702043882193,00;12717,49;218059965324,00;7123,03;337286678769,00;7268,61;1174959318802,00;6619,16;3039061661707,00;6593,52;1614506855634,00;7153,66;1515932679564,00;;;;;;;;;;;;;;;;;;;;;;;;
29-09-1998;6863,99;82477930509,00;7283,39;2160149941445,00;8003,18;77005449976,00;6897,10;2703794467563,00;12727,21;218678934412,00;7121,40;337572357253,00;7268,96;1175172892995,00;6619,42;3039528726739,00;6592,89;1615959516516,00;7146,35;1516762917132,00;;;;;;;;;;;;;;;;;;;;;;;;
30-09-1998;6890,31;82859123983,00;7324,19;2171953069194,00;8033,73;77319873336,00;6923,05;2747539564475,00;12784,48;212267269946,00;7146,07;331838136468,00;7297,43;1174786178749,00;6638,07;3053819487604,00;6620,64;1627169108708,00;7173,53;1498519321145,00;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Valores Confirmados;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fecha;APORTA FOMENTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROTECCION;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;;;;;;;;;;;;;;;;;;;;;;;;;;
01-10-1998;6904,04;160315087560,00;7328,54;2172665166993,00;6926,43;2748639005015,00;12789,03;212359012747,00;7155,88;332290082093,00;7287,27;1173335274937,00;6643,18;3055500189144,00;6630,71;1629515287791,00;7177,39;1499447447171,00;;;;;;;;;;;;;;;;;;;;;;;;;;
02-10-1998;6966,39;162927688178,00;7417,53;2198084530477,00;6996,61;2776266384807,00;12889,81;213709897053,00;7225,89;335500446384,00;7357,30;1183035344979,00;6709,96;3085491097079,00;6695,59;1645580390592,00;7257,82;1515230214212,00;;;;;;;;;;;;;;;;;;;;;;;;;;
03-10-1998;6966,39;162927688178,00;7417,53;2198084530477,00;6996,61;2776266384807,00;12889,81;213709897053,00;7225,89;335500446384,00;7357,30;1183035344979,00;6709,96;3085491097079,00;6695,59;1645580390592,00;7257,82;1515230214212,00;;;;;;;;;;;;;;;;;;;;;;;;;;
04-10-1998;6966,39;162927688178,00;7417,53;2198084530477,00;6996,61;2776266384807,00;12889,81;213709897053,00;7225,89;335500446384,00;7357,30;1183035344979,00;6709,96;3085491097079,00;6695,59;1645580390592,00;7257,82;1515230214212,00;;;;;;;;;;;;;;;;;;;;;;;;;;
05-10-1998;6985,00;163362982900,00;7422,35;2198306119688,00;7010,58;2781466876836,00;12915,83;214053541002,00;7226,82;335549064862,00;7356,38;1182541544397,00;6721,85;3090732785052,00;6705,09;1644846462195,00;7261,23;1515876518975,00;;;;;;;;;;;;;;;;;;;;;;;;;;
06-10-1998;7002,28;163388472440,00;7443,74;2203503741934,00;7020,29;2785057338670,00;12956,43;214618023720,00;7243,80;335826144632,00;7373,17;1185059949020,00;6736,83;3097524740628,00;6713,57;1646425651731,00;7282,47;1519819695938,00;;;;;;;;;;;;;;;;;;;;;;;;;;
07-10-1998;7028,49;163997136349,00;7474,91;2212471942902,00;7046,80;2793811010797,00;13005,56;215424196713,00;7268,96;337039744635,00;7400,68;1189184443092,00;6759,85;3108072139781,00;6733,91;1649782159357,00;7311,22;1524821701110,00;;;;;;;;;;;;;;;;;;;;;;;;;;
08-10-1998;7045,98;164405232592,00;7496,25;2218691794291,00;7058,73;2798208534469,00;13037,11;215949507366,00;7289,01;337929606444,00;7421,56;1192169269887,00;6777,02;3115915817527,00;6748,29;1653161225039,00;7329,82;1527947069224,00;;;;;;;;;;;;;;;;;;;;;;;;;;
09-10-1998;7047,44;164058843355,00;7493,97;2216977742697,00;7059,11;2799467700617,00;13034,23;215863497586,00;7288,76;337432288283,00;7425,25;1192912636983,00;6779,07;3113468428371,00;6751,02;1653601027838,00;7331,38;1527397489096,00;;;;;;;;;;;;;;;;;;;;;;;;;;
10-10-1998;7047,44;164058843355,00;7493,97;2216977742697,00;7059,11;2799467700617,00;13034,23;215863497586,00;7288,76;337432288283,00;7425,25;1192912636983,00;6779,07;3113468428371,00;6751,02;1653601027838,00;7331,38;1527397489096,00;;;;;;;;;;;;;;;;;;;;;;;;;;
11-10-1998;7047,44;164058843355,00;7493,97;2216977742697,00;7059,11;2799467700617,00;13034,23;215863497586,00;7288,76;337432288283,00;7425,25;1192912636983,00;6779,07;3113468428371,00;6751,02;1653601027838,00;7331,38;1527397489096,00;;;;;;;;;;;;;;;;;;;;;;;;;;
12-10-1998;7047,44;164058843355,00;7493,97;2216977742697,00;7059,11;2799467700617,00;13034,23;215863497586,00;7288,76;337432288283,00;7425,25;1192912636983,00;6779,07;3113468428371,00;6751,02;1653601027838,00;7331,38;1527397489096,00;;;;;;;;;;;;;;;;;;;;;;;;;;
13-10-1998;7102,42;165317690901,00;7564,01;2237339119264,00;7113,99;2817227998144,00;13148,72;217748552344,00;7353,93;340458891184,00;7480,68;1200922893002,00;6833,27;3136869315036,00;6804,05;1666725400071,00;7396,64;1540073598723,00;;;;;;;;;;;;;;;;;;;;;;;;;;
14-10-1998;7132,65;166017182937,00;7588,77;2244456891049,00;7132,85;2824192737419,00;13202,18;218464762793,00;7379,72;341650598988,00;7516,87;1206772221249,00;6844,29;3141313695176,00;6825,32;1671860618117,00;7425,18;1546351274828,00;;;;;;;;;;;;;;;;;;;;;;;;;;
15-10-1998;7150,16;166421109943,00;7611,98;2251292331205,00;7156,63;2833646470902,00;13225,54;219124747588,00;7399,43;342566934275,00;7537,80;1210044233778,00;6856,77;3147140855046,00;6841,86;1677195221064,00;7448,04;1551102817105,00;;;;;;;;;;;;;;;;;;;;;;;;;;
16-10-1998;7159,85;166625583080,00;7617,08;2252645704856,00;7165,79;2838340292398,00;13235,87;219402175346,00;7405,56;342847444717,00;7545,03;1212010105998,00;6863,82;3150696268939,00;6848,51;1679100147768,00;7457,47;1554179758613,00;;;;;;;;;;;;;;;;;;;;;;;;;;
17-10-1998;7159,85;166625583080,00;7617,08;2252645704856,00;7165,79;2838340292398,00;13235,87;219402175346,00;7405,56;342847444717,00;7545,03;1212010105998,00;6863,82;3150696268939,00;6848,51;1679100147768,00;7457,47;1554179758613,00;;;;;;;;;;;;;;;;;;;;;;;;;;
18-10-1998;7159,85;166625583080,00;7617,08;2252645704856,00;7165,79;2838340292398,00;13235,87;219402175346,00;7405,56;342847444717,00;7545,03;1212010105998,00;6863,82;3150696268939,00;6848,51;1679100147768,00;7457,47;1554179758613,00;;;;;;;;;;;;;;;;;;;;;;;;;;
19-10-1998;7188,11;167329532736,00;7645,38;2262658274584,00;7189,00;2847201374426,00;13278,22;219988023999,00;7431,45;344415909629,00;7577,54;1217135727371,00;6885,81;3161845334746,00;6871,35;1685197110672,00;7488,75;1560762808644,00;;;;;;;;;;;;;;;;;;;;;;;;;;
20-10-1998;7207,26;167795975000,00;7665,51;2268441281039,00;7208,72;2857204494514,00;13318,22;220845777870,00;7453,40;345355243715,00;7607,63;1221879184209,00;6902,83;3170524433217,00;6891,37;1691739209647,00;7512,36;1566188976907,00;;;;;;;;;;;;;;;;;;;;;;;;;;
21-10-1998;7211,56;167893098664,00;7669,52;2269752104902,00;7211,56;2858321031100,00;13343,67;221247077408,00;7455,15;345406810321,00;7617,02;1227675862237,00;6908,00;3174887176250,00;6895,18;1694047973468,00;7514,99;1567466734623,00;;;;;;;;;;;;;;;;;;;;;;;;;;
22-10-1998;7227,40;168375406582,00;7683,52;2273920920419,00;7222,37;2867905091841,00;13366,15;221609781197,00;7466,67;345936264308,00;7631,18;1229860665118,00;6914,63;3183299965813,00;6906,20;1697616751780,00;7529,25;1570680461834,00;;;;;;;;;;;;;;;;;;;;;;;;;;
23-10-1998;7226,90;168363849543,00;7684,99;2275725262175,00;7222,93;2866513597074,00;13375,30;222080037264,00;7463,57;345950353003,00;7630,25;1229666761706,00;6919,12;3198294524502,00;6907,70;1699015290991,00;7523,41;1570250642413,00;;;;;;;;;;;;;;;;;;;;;;;;;;
24-10-1998;7226,90;168363849543,00;7684,99;2275725262175,00;7222,93;2866513597074,00;13375,30;222080037264,00;7463,57;345950353003,00;7630,25;1229666761706,00;6919,12;3198294524502,00;6907,70;1699015290991,00;7523,41;1570250642413,00;;;;;;;;;;;;;;;;;;;;;;;;;;
25-10-1998;7226,90;168363849543,00;7684,99;2275725262175,00;7222,93;2866513597074,00;13375,30;222080037264,00;7463,57;345950353003,00;7630,25;1229666761706,00;6919,12;3198294524502,00;6907,70;1699015290991,00;7523,41;1570250642413,00;;;;;;;;;;;;;;;;;;;;;;;;;;
26-10-1998;7234,04;168530288690,00;7688,16;2277585740593,00;7224,93;2867850146098,00;13392,21;222466905741,00;7475,06;346894888080,00;7641,06;1235185389797,00;6926,38;3202083685900,00;6916,30;1702545403379,00;7531,57;1572000563814,00;;;;;;;;;;;;;;;;;;;;;;;;;;
27-10-1998;7251,61;169360949400,00;7712,16;2285965370591,00;7244,96;2875479890742,00;13421,14;223311423911,00;7495,81;348320726785,00;7667,07;1239322026028,00;6939,50;3207796282235,00;6932,92;1707402023039,00;7552,91;1578111097327,00;;;;;;;;;;;;;;;;;;;;;;;;;;
28-10-1998;7255,94;169447387783,00;7712,24;2288620367656,00;7246,22;2876384765018,00;13440,79;223872491386,00;7500,19;348982351370,00;7669,90;1239679367713,00;6942,90;3209434022274,00;6937,02;1709211962181,00;7556,53;1580495761898,00;;;;;;;;;;;;;;;;;;;;;;;;;;
29-10-1998;7269,98;170866928702,00;7730,64;2286371978434,00;7261,53;2941193482233,00;13466,52;215211018188,00;7514,74;342722810261,00;7684,11;1227903611527,00;6956,08;3224327884247,00;6950,73;1717263338783,00;7571,64;1564465983093,00;;;;;;;;;;;;;;;;;;;;;;;;;;
30-10-1998;7286,73;171302681393,00;7751,29;2298195892552,00;7282,57;2952325918160,00;13492,98;215739554938,00;7529,44;343429916075,00;7697,18;1228364387908,00;6967,09;3226377069553,00;6965,01;1720519420966,00;7590,91;1568194451498,00;;;;;;;;;;;;;;;;;;;;;;;;;;
31-10-1998;7286,73;171302681393,00;7751,29;2298195892552,00;7282,57;2952325918160,00;13492,98;215739554938,00;7529,44;343429916075,00;7697,18;1228364387908,00;6967,09;3226377069553,00;6965,01;1720519420966,00;7590,91;1568194451498,00;;;;;;;;;;;;;;;;;;;;;;;;;;
01-11-1998;7286,73;171302681393,00;7751,29;2298195892552,00;7282,57;2952325918160,00;13492,98;215739554938,00;7529,44;343429916075,00;7697,18;1228364387908,00;6967,09;3226377069553,00;6965,01;1720519420966,00;7590,91;1568194451498,00;;;;;;;;;;;;;;;;;;;;;;;;;;
02-11-1998;7311,73;171886531920,00;7764,37;2301201765298,00;7297,73;2958045907911,00;13548,93;216622556180,00;7548,27;344245272813,00;7729,24;1232840545467,00;6990,34;3236236521966,00;6984,99;1724061236235,00;7617,40;1573519932387,00;;;;;;;;;;;;;;;;;;;;;;;;;;
03-11-1998;7327,68;172259715224,00;7784,67;2306626211817,00;7315,01;2964975192208,00;13580,40;217150378972,00;7563,26;344902004511,00;7747,77;1233893349145,00;7003,21;3241331731388,00;6999,74;1727700145115,00;7635,72;1576724659087,00;;;;;;;;;;;;;;;;;;;;;;;;;;
04-11-1998;7355,98;172857447165,00;7814,54;2315260464929,00;7343,07;2976450138069,00;13637,80;218034656140,00;7594,48;345832736095,00;7787,37;1240113244740,00;7033,04;3254835998917,00;7028,43;1733033393840,00;7664,49;1582077632098,00;;;;;;;;;;;;;;;;;;;;;;;;;;
05-11-1998;7408,15;174066484277,00;7869,97;2331319390957,00;7392,18;2996356537443,00;13736,46;219583966232,00;7645,17;348126508480,00;7831,89;1247125256104,00;7073,33;3272494188929,00;7075,26;1744502326779,00;7722,38;1593022668641,00;;;;;;;;;;;;;;;;;;;;;;;;;;
06-11-1998;7424,83;174521761413,00;7891,26;2337594486622,00;7413,34;3005020851595,00;13767,24;219690362200,00;7667,02;349111898590,00;7846,25;1249422734733,00;7098,46;3284489056021,00;7093,53;1749023370639,00;7738,56;1596395169199,00;;;;;;;;;;;;;;;;;;;;;;;;;;
07-11-1998;7424,83;174521761413,00;7891,26;2337594486622,00;7413,34;3005020851595,00;13767,24;219690362200,00;7667,02;349111898590,00;7846,25;1249422734733,00;7098,46;3284489056021,00;7093,53;1749023370639,00;7738,56;1596395169199,00;;;;;;;;;;;;;;;;;;;;;;;;;;
08-11-1998;7424,83;174521761413,00;7891,26;2337594486622,00;7413,34;3005020851595,00;13767,24;219690362200,00;7667,02;349111898590,00;7846,25;1249422734733,00;7098,46;3284489056021,00;7093,53;1749023370639,00;7738,56;1596395169199,00;;;;;;;;;;;;;;;;;;;;;;;;;;
09-11-1998;7458,47;175176149881,00;7931,73;2349542221295,00;7444,60;3017586718714,00;13839,88;220846715917,00;7702,84;350839685068,00;7881,48;1254956494108,00;7125,50;3296242590825,00;7124,42;1756548451004,00;7775,27;1602874530828,00;;;;;;;;;;;;;;;;;;;;;;;;;;
10-11-1998;7472,05;175466765870,00;7947,21;2354044186095,00;7456,53;3021585344181,00;13877,74;221484526885,00;7720,83;351167145013,00;7899,84;1257796072943,00;7138,29;3301426320287,00;7139,04;1758631109885,00;7794,69;1605939852062,00;;;;;;;;;;;;;;;;;;;;;;;;;;
11-11-1998;7495,98;175920650878,00;7972,41;2360351554162,00;7479,16;3030579938253,00;13929,14;222298441464,00;7745,45;352274788110,00;7919,68;1260746602199,00;7155,88;3305507195069,00;7159,27;1763601065802,00;7820,70;1611160522464,00;;;;;;;;;;;;;;;;;;;;;;;;;;
12-11-1998;7533,79;176807945017,00;8009,98;2371348850101,00;7510,32;3040621890990,00;14001,45;223280957382,00;7780,81;353880399784,00;7961,01;1266708648666,00;7181,02;3317254452903,00;7190,41;1771426041293,00;7859,19;1619102205415,00;;;;;;;;;;;;;;;;;;;;;;;;;;
13-11-1998;7556,11;177329115845,00;8026,96;2376357724807,00;7526,23;3046980801560,00;14047,88;224015215763,00;7803,69;354923664529,00;7984,73;1270494379042,00;7203,37;3327287710467,00;7210,22;1776169359482,00;7880,40;1623622907126,00;;;;;;;;;;;;;;;;;;;;;;;;;;
14-11-1998;7556,11;177329115845,00;8026,96;2376357724807,00;7526,23;3046980801560,00;14047,88;224015215763,00;7803,69;354923664529,00;7984,73;1270494379042,00;7203,37;3327287710467,00;7210,22;1776169359482,00;7880,40;1623622907126,00;;;;;;;;;;;;;;;;;;;;;;;;;;
15-11-1998;7556,11;177329115845,00;8026,96;2376357724807,00;7526,23;3046980801560,00;14047,88;224015215763,00;7803,69;354923664529,00;7984,73;1270494379042,00;7203,37;3327287710467,00;7210,22;1776169359482,00;7880,40;1623622907126,00;;;;;;;;;;;;;;;;;;;;;;;;;;
16-11-1998;7579,69;177975778092,00;8050,42;2383983965145,00;7545,89;3055990575313,00;14104,24;225182601968,00;7822,81;355793376709,00;8001,38;1273605227183,00;7225,37;3338590228072,00;7230,39;1783182537767,00;7897,51;1627366317413,00;;;;;;;;;;;;;;;;;;;;;;;;;;
17-11-1998;7592,43;178300865237,00;8068,02;2388827136529,00;7562,82;3062693939128,00;14125,78;225549543808,00;7834,26;356685409164,00;8018,24;1276248847216,00;7235,81;3343678905721,00;7242,93;1788099134855,00;7914,54;1631137804077,00;;;;;;;;;;;;;;;;;;;;;;;;;;
18-11-1998;7590,26;178257779957,00;8062,75;2387087761726,00;7558,11;3060834774758,00;14121,24;225461110820,00;7832,64;356595259350,00;8015,55;1275761534225,00;7235,20;3344836219273,00;7242,39;1788547372544,00;7910,05;1631234322563,00;;;;;;;;;;;;;;;;;;;;;;;;;;
19-11-1998;7597,83;178876167142,00;8075,88;2390678921436,00;7572,04;3072349432548,00;14131,38;225685271071,00;7840,67;356945024687,00;8025,33;1277192129493,00;7243,22;3351650037243,00;7251,34;1792411467745,00;7923,13;1634790540762,00;;;;;;;;;;;;;;;;;;;;;;;;;;
20-11-1998;7609,00;179133022012,00;8086,14;2393556716420,00;7581,52;3075965024764,00;14153,06;226079592084,00;7852,70;357446590121,00;8038,98;1284547968481,00;7254,91;3372322711719,00;7260,51;1795798752356,00;7930,97;1636762473191,00;;;;;;;;;;;;;;;;;;;;;;;;;;
21-11-1998;7609,00;179133022012,00;8086,14;2393556716420,00;7581,52;3075965024764,00;14153,06;226079592084,00;7852,70;357446590121,00;8038,98;1284547968481,00;7254,91;3372322711719,00;7260,51;1795798752356,00;7930,97;1636762473191,00;;;;;;;;;;;;;;;;;;;;;;;;;;
22-11-1998;7609,00;179133022012,00;8086,14;2393556716420,00;7581,52;3075965024764,00;14153,06;226079592084,00;7852,70;357446590121,00;8038,98;1284547968481,00;7254,91;3372322711719,00;7260,51;1795798752356,00;7930,97;1636762473191,00;;;;;;;;;;;;;;;;;;;;;;;;;;
23-11-1998;7622,04;179411472199,00;8100,13;2401027645447,00;7594,66;3085450356216,00;14181,95;226656366485,00;7867,63;358370215119,00;8051,86;1286498592839,00;7270,92;3378827680750,00;7274,35;1799867085832,00;7943,28;1639753323058,00;;;;;;;;;;;;;;;;;;;;;;;;;;
24-11-1998;7634,15;180048793525,00;8110,36;2405756539639,00;7607,52;3091204297491,00;14215,83;227217123247,00;7876,96;359135243721,00;8066,84;1291604333365,00;7282,77;3384309566681,00;7285,59;1803058814978,00;7957,20;1643663429814,00;;;;;;;;;;;;;;;;;;;;;;;;;;
25-11-1998;7647,07;180350066963,00;8128,22;2411939124511,00;7623,57;3098237204989,00;14235,61;227682765550,00;7894,13;360393127336,00;8085,49;1294486962684,00;7298,26;3393181254461,00;7302,27;1807675615852,00;7974,20;1650083976419,00;;;;;;;;;;;;;;;;;;;;;;;;;;
26-11-1998;7663,90;180941512395,00;8144,09;2419494241976,00;7636,66;3110255701096,00;14264,06;228260622222,00;7909,79;361336493132,00;8098,46;1296422052996,00;7311,10;3399143724101,00;7316,03;1811419086571,00;7991,13;1653916761969,00;;;;;;;;;;;;;;;;;;;;;;;;;;
27-11-1998;7661,55;180882821837,00;8139,62;2421440729085,00;7633,51;3109918036300,00;14263,95;228546570829,00;7908,89;361406740501,00;8099,27;1297636698449,00;7311,58;3400603661750,00;7314,78;1812187817480,00;7988,33;1654474218885,00;;;;;;;;;;;;;;;;;;;;;;;;;;
28-11-1998;7661,55;180882821837,00;8139,62;2421440729085,00;7633,51;3109918036300,00;14263,95;228546570829,00;7908,89;361406740501,00;8099,27;1297636698449,00;7311,58;3400603661750,00;7314,78;1812187817480,00;7988,33;1654474218885,00;;;;;;;;;;;;;;;;;;;;;;;;;;
